PAY_YEAR,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,EMPLOYEE_NO
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,12586.41,541.84,629.42,13757.67,3733.13,2550.17,MALE,CAUCASIAN,192062
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35804.18,8823.19,2030,46657.37,16774.26,6222.37,MALE,CAUCASIAN,192063
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,3886.17,0,0,3886.17,0,2550.17,MALE,HISPANIC,192064
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31866.97,9730.78,2030,43627.75,14929.68,3484.46,MALE,HISPANIC,192065
2023,82,PUBLIC WORKS - SANITATION,3156-0,CUSTODIAN,FULL_TIME,ACTIVE,14755.64,1587.56,445,16788.2,4376.52,5104.12,FEMALE,BLACK,192066
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,26306.55,2257.4,0,28563.95,12324.62,5629.05,MALE,HISPANIC,192067
2023,43,LOS ANGELES HOUSING,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,ACTIVE,26726.42,0,367.5,27093.92,7927.06,76.16,MALE,HISPANIC,192068
2023,40,GENERAL SERVICES,3799-0,ELECTRICAL CRAFT HELPER,FULL_TIME,ACTIVE,19278.4,233.35,965.92,20477.67,5717.97,5542.2,MALE,CAUCASIAN,192069
2023,38,FIRE,2142-1,FIRE CAPTAIN I,FULL_TIME,ACTIVE,43190.21,27064.12,1317,71571.33,20234.61,5872.37,MALE,CAUCASIAN,192070
2023,66,PERSONNEL,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,ACTIVE,29602.09,0,0,29602.09,8779.98,2272.97,FEMALE,CAUCASIAN,192071
2023,13,CANNABIS REGULATION,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,17137.08,1616.95,8.98,18763.01,5082.86,5501.37,FEMALE,HISPANIC,192072
2023,42,HARBOR,0803-0,TRAFFIC MANAGER,FULL_TIME,ACTIVE,51979.2,0,0,51979.2,15417.03,2779.32,FEMALE,ASIAN,192073
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4364.72,0,0,4364.72,0,2178.33,FEMALE,BLACK,192074
2023,78,PUBLIC WORKS - ENGINEERING,7246-1,CIVIL ENGINEERING ASSOCIATE I,FULL_TIME,ACTIVE,23606.4,0,1000,24606.4,7001.66,2644.81,MALE,NA,192075
2023,21,COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,21311.1,0,0,21311.1,6320.87,2550.17,MALE,HISPANIC,192076
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,16232,5417.44,580,22229.44,7604.69,1886.2,MALE,BLACK,192077
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,NOT_ACTIVE,6055.16,227.1,0,6282.26,2836.84,754.48,MALE,BLACK,192078
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,22745.61,7730.25,847.87,31323.73,6746.35,6485.08,MALE,HISPANIC,192079
2023,26,CONTROLLER,1117-3,EXECUTIVE ADMINISTRATIVE ASSISTANT III,FULL_TIME,ACTIVE,26649.6,0,0,26649.6,7904.27,4910.43,FEMALE,BLACK,192080
2023,4,AIRPORTS,3773-0,MECHANICAL REPAIRER I,FULL_TIME,ACTIVE,25524.8,4033.83,2477.96,32036.59,7570.66,6485.08,MALE,CAUCASIAN,192081
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,8471.62,0,500,8971.62,2506.04,2148.5,MALE,BLACK,192082
2023,94,TRANSPORTATION,7280-2,TRANSPORTATION ENGINEERING ASSOCIATE II,FULL_TIME,ACTIVE,30002.4,872.04,0,30874.44,8898.71,2644.81,MALE,ASIAN,192083
2023,8,BUILDING AND SAFETY,7957-1,STRUCTURAL ENGINEERING ASSOCIATE I,FULL_TIME,ACTIVE,23606.4,4590.18,805.56,29002.14,7001.66,622.38,FEMALE,NA,192084
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,35756.8,8258.97,6400.5,50416.27,16752.06,6222.37,MALE,CAUCASIAN,192085
2023,40,GENERAL SERVICES,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,25177.87,5485.52,4289.75,34953.14,7467.76,5656.42,MALE,ASIAN,192086
2023,42,HARBOR,3112-0,MAINTENANCE LABORER,FULL_TIME,NOT_ACTIVE,16772.33,0,200,16972.33,4974.67,6579.72,MALE,HISPANIC,192087
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,34005.88,0,7160.08,41165.96,15931.75,5629.05,MALE,FILIPINO,192088
2023,70,POLICE,2200-3,FORENSIC PRINT SPECIALIST III,FULL_TIME,ACTIVE,31841.01,505.96,80.5,32427.47,9444.04,2644.81,FEMALE,HISPANIC,192089
2023,82,PUBLIC WORKS - SANITATION,3112-6,MAINTENANCE LABORER,FULL_TIME,ACTIVE,17384.83,321.14,1521.18,19227.15,5156.34,5639.76,FEMALE,BLACK,192090
2023,26,CONTROLLER,1523-2,SENIOR ACCOUNTANT II,FULL_TIME,ACTIVE,22032.95,3164.31,0.5,25197.76,6534.97,2644.81,FEMALE,ASIAN,192091
2023,70,POLICE,1596-0,SYSTEMS ANALYST,FULL_TIME,ACTIVE,5913.6,0,0,5913.6,1753.97,0,MALE,NA,192092
2023,38,FIRE,2142-1,FIRE CAPTAIN I,FULL_TIME,ACTIVE,8325.64,0,357,8682.64,3900.56,6222.37,MALE,BLACK,192093
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,34404.25,7244.35,2030,43678.6,16118.39,5629.05,MALE,HISPANIC,192094
2023,8,BUILDING AND SAFETY,9425-0,SENIOR STRUCTURAL ENGINEER,PART_TIME,ACTIVE,9864.64,0,0,9864.64,0,0,MALE,HISPANIC,192095
2023,70,POLICE,2209-1,SENIOR POLICE SERVICE REPRESENTATIVE I,FULL_TIME,ACTIVE,35748.89,0,2100,37848.89,10603.12,185.5,FEMALE,CAUCASIAN,192096
2023,66,PERSONNEL,1741-0,CHIEF PERSONNEL ANALYST,FULL_TIME,ACTIVE,56103.32,0,3182.8,59286.12,16640.24,6485.08,MALE,HISPANIC,192097
2023,10,CITY ADMINISTRATIVE OFFICER,1552-3,FINANCE SPECIALIST III,FULL_TIME,ACTIVE,43962.88,0,3725.3,47688.18,13039.39,5596.01,MALE,ASIAN,192098
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,37442.66,0,3079.72,40522.38,17541.89,2712.43,FEMALE,CAUCASIAN,192099
2023,42,HARBOR,0875-0,ROOFER - HIRING HALL,PART_TIME,ACTIVE,18683.46,0,1380,20063.46,0,0,MALE,HISPANIC,192100
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,34914.78,0,8016.08,42930.86,16357.57,6222.37,MALE,ASIAN,192101
2023,88,RECREATION AND PARKS,2422-0,SENIOR PARK SERVICES ATTENDANT,FULL_TIME,ACTIVE,14734.4,477.54,40.62,15252.56,4370.22,5501.37,MALE,HISPANIC,192102
2023,30,CULTURAL AFFAIRS,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,27734.22,0,350,28084.22,8225.97,90.86,MALE,ASIAN,192103
2023,84,PUBLIC WORKS - STREET LIGHTING,3811-0,STREET LIGHTING ELECTRICIAN,FULL_TIME,ACTIVE,31365.07,7739.46,402.3,39506.83,9302.88,5596.01,MALE,CAUCASIAN,192104
2023,40,GENERAL SERVICES,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,25177.87,2708.9,531.03,28417.8,7467.76,6485.08,MALE,HISPANIC,192105
2023,32,INFORMATION TECHNOLOGY AGENCY,1455-3,SYSTEMS PROGRAMMER III,FULL_TIME,ACTIVE,44739.1,0,4991.56,49730.66,13269.62,6485.08,MALE,ASIAN,192106
2023,2,AGING,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,12043.58,0,0,12043.58,3572.13,3085.45,FEMALE,BLACK,192107
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,34386.99,2762.33,1330,38479.32,16110.3,5629.05,MALE,CAUCASIAN,192108
2023,82,PUBLIC WORKS - SANITATION,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,30085.07,0,1593.51,31678.58,8923.23,6582.45,MALE,HISPANIC,192109
2023,82,PUBLIC WORKS - SANITATION,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,28062.99,0,0,28062.99,8323.48,2644.81,FEMALE,BLACK,192110
2023,82,PUBLIC WORKS - SANITATION,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,ACTIVE,33312.69,0,0,33312.69,9880.54,6579.72,FEMALE,FILIPINO,192111
2023,86,PUBLIC WORKS - STREET SERVICES,3585-0,MOTOR SWEEPER OPERATOR,FULL_TIME,ACTIVE,22738.91,1332.54,200,24271.45,6744.36,5596.01,MALE,BLACK,192112
2023,82,PUBLIC WORKS - SANITATION,4123-1,WASTEWATER TREATMENT OPERATOR I,FULL_TIME,ACTIVE,29787.63,5515.91,619.07,35922.61,8835.01,5596.01,MALE,BLACK,192113
2023,43,LOS ANGELES HOUSING,1501-0,STUDENT WORKER,PART_TIME,ACTIVE,1172.5,0,0,1172.5,0,0,MALE,ASIAN,192114
2023,4,AIRPORTS,3225-3,AIRPORT POLICE OFFICER III,FULL_TIME,ACTIVE,34344.66,8842.43,1183.78,44370.87,10186.63,6579.72,MALE,HISPANIC,192115
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,953.2,0,0,953.2,0,0,FEMALE,CAUCASIAN,192116
2023,44,LIBRARY,1111-0,MESSENGER CLERK,PART_TIME,ACTIVE,5077.68,0,54.64,5132.32,0,0,FEMALE,HISPANIC,192117
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,509.34,0,0,509.34,0,0,FEMALE,ASIAN,192118
2023,2,AGING,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,ACTIVE,29377.3,0,188.5,29565.8,8713.31,5518.38,MALE,CAUCASIAN,192119
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,42774.74,7925.46,2380,53080.2,20039.97,0,FEMALE,HISPANIC,192120
2023,76,PUBLIC WORKS - CONTRACT ADMINISTRATION,7291-0,CONSTRUCTION INSPECTOR,FULL_TIME,ACTIVE,31505.88,0,70,31575.88,9344.64,5596.01,MALE,CAUCASIAN,192121
2023,42,HARBOR,7283-0,LAND SURVEYING ASSISTANT,FULL_TIME,ACTIVE,30371.5,0,630,31001.5,9008.19,4319.63,MALE,HISPANIC,192122
2023,94,TRANSPORTATION,3421-3,TRAFFIC PAINTER AND SIGN POSTER III,FULL_TIME,ACTIVE,23655.61,5135.38,2024.12,30815.11,7016.25,6579.72,MALE,HISPANIC,192123
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4854.45,0,573.5,5427.95,0,2550.17,MALE,HISPANIC,192124
2023,78,PUBLIC WORKS - ENGINEERING,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,14614.4,0,0,14614.4,4334.63,2644.81,FEMALE,OTHER,192125
2023,70,POLICE,3211-0,DETENTION OFFICER,FULL_TIME,ACTIVE,18024.56,534,515,19073.56,5346.08,5079.77,MALE,HISPANIC,192126
2023,88,RECREATION AND PARKS,2434-0,RECREATION FACILITY DIRECTOR,FULL_TIME,ACTIVE,20917.6,590.78,86.66,21595.04,6204.16,4778.06,FEMALE,HISPANIC,192127
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,39616.87,17732.55,8822,66171.42,18560.5,5629.05,MALE,CAUCASIAN,192128
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32573.2,0,2030,34603.2,15260.54,6222.37,MALE,CAUCASIAN,192129
2023,70,POLICE,3183-3,MUNICIPAL POLICE OFFICER III,FULL_TIME,ACTIVE,27238.4,2282.47,2225,31745.87,8078.91,6579.72,MALE,HISPANIC,192130
2023,88,RECREATION AND PARKS,3863-0,ELECTRICIAN,FULL_TIME,ACTIVE,29815.87,320.8,3936.26,34072.93,8843.39,6485.08,MALE,OTHER,192131
2023,32,INFORMATION TECHNOLOGY AGENCY,3686-0,COMMUNICATIONS ELECTRICIAN,FULL_TIME,ACTIVE,32652.06,1630.63,1941.8,36224.49,9684.6,5009.48,MALE,HISPANIC,192132
2023,38,FIRE,2142-2,FIRE CAPTAIN II,FULL_TIME,ACTIVE,45759.2,40816.39,357,86932.59,21438.19,3442.25,MALE,BLACK,192133
2023,70,POLICE,1508-0,MANAGEMENT AIDE,FULL_TIME,ACTIVE,21368.8,0,0,21368.8,6337.99,5613.02,FEMALE,FILIPINO,192134
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,2645.94,0,2175.36,4821.3,0,0,FEMALE,OTHER,192135
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,6070.06,0,279,6349.06,0,0,MALE,OTHER,192136
2023,88,RECREATION AND PARKS,2469-0,RECREATION COORDINATOR,FULL_TIME,ACTIVE,15965.6,0,0,15965.6,4735.4,2550.17,FEMALE,HISPANIC,192137
2023,6,ANIMAL SERVICES,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,6138.48,0,0,6138.48,0,0,FEMALE,BLACK,192138
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,NOT_ACTIVE,10476.95,13494.33,96372.04,120343.32,4908.45,995.56,MALE,CAUCASIAN,192139
2023,38,FIRE,7980-0,RISK MANAGEMENT AND PREVENTION PROGRAM SPECIALIST,FULL_TIME,ACTIVE,39577.09,0,35.48,39612.57,11738.56,6579.72,MALE,ASIAN,192140
2023,84,PUBLIC WORKS - STREET LIGHTING,3799-0,ELECTRICAL CRAFT HELPER,FULL_TIME,ACTIVE,19278.4,1345.22,418.66,21042.28,5717.97,2644.81,MALE,HISPANIC,192141
2023,94,TRANSPORTATION,3214-2,TRAFFIC OFFICER II,FULL_TIME,ACTIVE,19678.72,52.85,876.99,20608.56,5836.71,5104.12,MALE,HISPANIC,192142
2023,70,POLICE,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,26479.43,1729.46,945,29153.89,7853.8,5596.01,MALE,CAUCASIAN,192143
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,21195.24,2140.17,112,23447.41,9929.97,2332.68,MALE,HISPANIC,192144
2023,66,PERSONNEL,9167-T,SENIOR PERSONNEL ANALYST II,FULL_TIME,ACTIVE,45997.14,0,3959.03,49956.17,13642.75,2272.97,FEMALE,CAUCASIAN,192145
2023,88,RECREATION AND PARKS,2401-0,MUSEUM GUIDE,PART_TIME,ACTIVE,6613.62,0,0,6613.62,0,2550.17,MALE,CAUCASIAN,192146
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,5032.82,800.49,29294.11,6958.47,6579.72,MALE,BLACK,192147
2023,32,INFORMATION TECHNOLOGY AGENCY,1461-2,COMMUNICATIONS INFORMATION REPRESENTATIVE II,FULL_TIME,ACTIVE,7306.76,0,0,7306.76,2167.19,2770.93,FEMALE,HISPANIC,192148
2023,70,POLICE,2207-1,POLICE SERVICE REPRESENTATIVE I,FULL_TIME,ACTIVE,16224.13,0,0,16224.13,4812.08,4319.63,FEMALE,OTHER,192149
2023,40,GENERAL SERVICES,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,NOT_ACTIVE,11635.71,0,40,11675.71,3451.15,2383.62,MALE,CAUCASIAN,192150
2023,40,GENERAL SERVICES,9171-2,SENIOR MANAGEMENT ANALYST II,FULL_TIME,ACTIVE,19594.72,0,0,19594.72,5811.79,3178.16,MALE,CAUCASIAN,192151
2023,4,AIRPORTS,3225-3,AIRPORT POLICE OFFICER III,FULL_TIME,ACTIVE,33342.7,0,1151.78,34494.48,9889.44,6579.72,MALE,HISPANIC,192152
2023,38,FIRE,2131-0,ENGINEER OF FIRE DEPARTMENT,FULL_TIME,ACTIVE,14558.59,0,357,14915.59,6820.7,6222.37,MALE,CAUCASIAN,192153
2023,4,AIRPORTS,3149-A,CUSTODIAL SERVICES ASSISTANT - AIRPORTS,FULL_TIME,NOT_ACTIVE,9038.5,895.92,410,10344.42,2680.82,4796.58,MALE,HISPANIC,192154
2023,87,ZOO,4300-2,ZOO CURATOR OF EDUCATION II,FULL_TIME,ACTIVE,21660,0,0,21660,6424.36,4319.63,FEMALE,CAUCASIAN,192155
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,39617.22,8436,2030,50083.22,18560.67,5629.05,MALE,CAUCASIAN,192156
2023,70,POLICE,2236-2,CRIME AND INTELLIGENCE ANALYST II,FULL_TIME,ACTIVE,30914.02,0,5419.83,36333.85,9169.1,185.5,FEMALE,HISPANIC,192157
2023,42,HARBOR,3743-0,HEAVY DUTY EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,28170.18,0,420,28590.18,8355.28,5656.42,MALE,CAUCASIAN,192158
2023,66,PERSONNEL,9167-O,SENIOR PERSONNEL ANALYST I,FULL_TIME,ACTIVE,34288,0,0,34288,10169.82,6579.72,MALE,HISPANIC,192159
2023,4,AIRPORTS,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,15013.54,7658.64,584.62,23256.8,4453.02,2644.81,MALE,HISPANIC,192160
2023,42,HARBOR,3112-0,MAINTENANCE LABORER,FULL_TIME,ACTIVE,18058.35,1194.14,1744.77,20997.26,5356.11,6579.72,MALE,HISPANIC,192161
2023,4,AIRPORTS,3225-2,AIRPORT POLICE OFFICER II,FULL_TIME,ACTIVE,24682.77,6137.87,1033.55,31854.19,11563.88,2672.11,FEMALE,HISPANIC,192162
2023,76,PUBLIC WORKS - CONTRACT ADMINISTRATION,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,30914.02,0,2674.22,33588.24,9169.1,2672.11,FEMALE,ASIAN,192163
2023,40,GENERAL SERVICES,3531-6,GARAGE ATTENDANT,FULL_TIME,ACTIVE,13733.46,1030.22,70,14833.68,4073.34,4224.99,MALE,NA,192164
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1459.86,0,0,1459.86,0,0,FEMALE,OTHER,192165
2023,40,GENERAL SERVICES,3156-0,CUSTODIAN,FULL_TIME,ACTIVE,13602.76,585.4,445,14633.16,4034.58,6579.72,FEMALE,HISPANIC,192166
2023,82,PUBLIC WORKS - SANITATION,9171-2,SENIOR MANAGEMENT ANALYST II,FULL_TIME,ACTIVE,47088.32,0,0,47088.32,13966.4,6485.08,FEMALE,HISPANIC,192167
2023,84,PUBLIC WORKS - STREET LIGHTING,1596-0,SYSTEMS ANALYST,FULL_TIME,ACTIVE,23568.86,0,0,23568.86,6990.52,2550.17,MALE,ASIAN,192168
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,11238.74,2694.13,37393.67,6958.47,6579.72,MALE,HISPANIC,192169
2023,82,PUBLIC WORKS - SANITATION,9489-0,PRINCIPAL CIVIL ENGINEER,PART_TIME,ACTIVE,16453.77,0,0,16453.77,0,0,MALE,CAUCASIAN,192170
2023,70,POLICE,2207-2,POLICE SERVICE REPRESENTATIVE II,FULL_TIME,ACTIVE,22551.87,1253.19,278.2,24083.26,6688.88,2550.17,MALE,HISPANIC,192171
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,21195.24,2556.84,112,23864.08,9929.97,5629.05,FEMALE,HISPANIC,192172
2023,28,COUNCIL,0002-0,COUNCIL MEMBER,FULL_TIME,ACTIVE,0,0,62948.31,62948.31,0,6579.72,MALE,CAUCASIAN,192173
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,27533.45,11904.55,2142,41580,12899.42,3484.46,MALE,CAUCASIAN,192174
2023,4,AIRPORTS,3226-0,AIRPORT POLICE SERGEANT,FULL_TIME,ACTIVE,40021.52,2313.64,1744.99,44080.15,11870.38,6579.72,FEMALE,HISPANIC,192175
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,2295,0,0,2295,0,0,MALE,OTHER,192176
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32096.81,5748.87,338.64,38184.32,15037.36,4870.81,MALE,FILIPINO,192177
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,6032.55,832.74,30326.09,6958.47,6579.72,MALE,BLACK,192178
2023,88,RECREATION AND PARKS,2469-0,RECREATION COORDINATOR,FULL_TIME,ACTIVE,22086.66,0,230.79,22317.45,6550.9,2272.97,MALE,BLACK,192179
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35898.66,4615.89,1330,41844.55,16818.52,5629.05,MALE,HISPANIC,192180
2023,30,CULTURAL AFFAIRS,1513-0,ACCOUNTANT,FULL_TIME,ACTIVE,19374.7,0,0,19374.7,5746.54,5656.42,FEMALE,HISPANIC,192181
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35804.18,0,5354.88,41159.06,16774.26,4870.81,MALE,HISPANIC,192182
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1846.85,0,0,1846.85,0,0,MALE,OTHER,192183
2023,4,AIRPORTS,1223-0,ACCOUNTING CLERK,FULL_TIME,NOT_ACTIVE,2300.8,0,113.89,2414.69,682.42,377.83,FEMALE,FILIPINO,192184
2023,4,AIRPORTS,1513-0,ACCOUNTANT,FULL_TIME,ACTIVE,15419.2,0,0,15419.2,4573.33,2266.98,FEMALE,FILIPINO,192185
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,17588.96,0,0,17588.96,5216.89,2644.81,MALE,ASIAN,192186
2023,38,FIRE,2131-0,ENGINEER OF FIRE DEPARTMENT,FULL_TIME,ACTIVE,37760.8,11922.23,357,50040.03,17690.93,6222.37,MALE,CAUCASIAN,192187
2023,44,LIBRARY,6153-0,SENIOR LIBRARIAN,FULL_TIME,ACTIVE,29099.41,189.98,0,29289.39,8630.89,2577.47,MALE,CAUCASIAN,192188
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18881.96,0,0,18881.96,5600.39,4319.63,FEMALE,CAUCASIAN,192189
2023,68,CITY PLANNING,7941-0,CITY PLANNING ASSOCIATE,FULL_TIME,ACTIVE,26718.18,0,150,26868.18,7924.61,6579.72,FEMALE,HISPANIC,192190
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,36818.24,35711.06,357,72886.3,17249.35,6222.37,MALE,CAUCASIAN,192191
2023,82,PUBLIC WORKS - SANITATION,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,1408.5,0,0,1408.5,0,0,FEMALE,HISPANIC,192192
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5815.02,0,0,5815.02,0,2581.67,FEMALE,BLACK,192193
2023,88,RECREATION AND PARKS,2418-2,ASSISTANT PARK SERVICES ATTENDANT II,PART_TIME,ACTIVE,6776.39,337.54,132.87,7246.8,0,2581.67,MALE,HISPANIC,192194
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,33165.91,1732.48,2030,36928.39,15538.23,6222.37,MALE,HISPANIC,192195
2023,66,PERSONNEL,0704-0,PROCTOR,PART_TIME,ACTIVE,656.73,0,0,656.73,0,0,FEMALE,BLACK,192196
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35439.04,10078.73,2086,47603.77,16603.19,6222.37,MALE,HISPANIC,192197
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31078.43,26358.92,4303.44,61740.79,14560.24,5629.05,MALE,CAUCASIAN,192198
2023,70,POLICE,1368-0,SENIOR ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,23255.3,335.49,0,23590.79,6897.52,5104.12,FEMALE,BLACK,192199
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,NOT_ACTIVE,5589.5,0,190,5779.5,2618.68,888.91,MALE,HISPANIC,192200
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4678.91,0,0,4678.91,0,2550.17,MALE,HISPANIC,192201
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,34010.4,10006.12,537,44553.52,15933.87,6222.37,MALE,FILIPINO,192202
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,260.76,0,0,260.76,0,0,FEMALE,HISPANIC,192203
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1122.18,0,0,1122.18,0,0,FEMALE,OTHER,192204
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,28945.6,2451.9,357,31754.5,13561.01,5456.15,MALE,CAUCASIAN,192205
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,13896.4,0,0,13896.4,4121.67,1435.2,MALE,BLACK,192206
2023,82,PUBLIC WORKS - SANITATION,4102-0,SOLID RESOURCES SUPERINTENDENT,FULL_TIME,ACTIVE,39248,1689.12,3578.24,44515.36,11640.96,4778.06,MALE,CAUCASIAN,192207
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,7096.33,623.35,31180.48,6958.47,6579.72,MALE,BLACK,192208
2023,82,PUBLIC WORKS - SANITATION,4123-3,WASTEWATER TREATMENT OPERATOR III,FULL_TIME,NOT_ACTIVE,34177.49,4895.04,1819.3,40891.83,10137.04,4151.77,MALE,CAUCASIAN,192209
2023,40,GENERAL SERVICES,0852-0,BUILDING OPERATING ENGINEER - HIRING HALL W/L,PART_TIME,ACTIVE,27528.24,2992.2,168,30688.44,0,0,MALE,OTHER,192210
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,38630.8,28042.35,0,66673.15,18098.53,6222.37,MALE,HISPANIC,192211
2023,4,AIRPORTS,9171-2,SENIOR MANAGEMENT ANALYST II,FULL_TIME,ACTIVE,47088.32,0,1703.98,48792.3,13966.4,2644.81,FEMALE,BLACK,192212
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,36805.34,0,8168.24,44973.58,17243.3,2712.43,MALE,CAUCASIAN,192213
